Estado;Cidade;Serventia;Tipo de Certidao;Forma de Entrega;Valor
Bahia;Rio de Contas;CARTORIO DO SEGUNDO OFICIO DE RIO DE CONTAS;Certidão de Protesto;E-mail;100
Bahia;Rio do Antônio;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE RIO DO ANTÔNIO;Certidão de Protesto;E-mail;100
Bahia;Rio Real;TABELIONATO DE NOTAS COM FUNCOES DE PROTESTO DE TITULOS;Certidão de Protesto;E-mail;100
Bahia;Rodelas;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE RODELAS;Certidão de Protesto;E-mail;100
Bahia;Ruy Barbosa;TABELIONATO DE NOTAS E PROTESTO DE RUY BARBOSA;Certidão de Protesto;E-mail;100
Bahia;Salvador;1º TABELIONATO DE PROTESTO DE TÍTULOS;Certidão de Protesto;E-mail;100
Bahia;Salvador;2º TABELIONATO DE PROTESTO DE TÍTULOS;Certidão de Protesto;E-mail;100
Bahia;Salvador;3º TABELIONATO DE PROTESTO DE TÍTULOS;Certidão de Protesto;E-mail;100
Bahia;Salvador;TABELIONATO DE PROTESTO DE TÍTULOS - 4º OFÍCIO;Certidão de Protesto;E-mail;100
Bahia;Santa Bárbara;Ofício Único Comarca de Santa Bárbara;Certidão de Protesto;E-mail;100
Bahia;Santa Cruz Cabrália;CARTÓRIO DE REGISTRO CIVIL, NOTAS E PROTESTOS DE SANTA CRUZ CABRÁLIA;Certidão de Protesto;E-mail;100
Bahia;Santa Inês;TABELIONATO DE NOTAS;Certidão de Protesto;E-mail;100
Bahia;Santa Luzia;TABELIONATO DE NOTAS COM FUNCOES DE PROTESTO DE SANTA LUZIA;Certidão de Protesto;E-mail;100
Bahia;Santa Maria da Vitória;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO DE SANTA MARIA DA VITÓRIA;Certidão de Protesto;E-mail;100
Bahia;Santa Rita de Cássia;TABELIONATO DE NOTAS COM FUNÇÕES DE PROTESTO DE SANTA RITA DE CÁSSIA;Certidão de Protesto;E-mail;100
Bahia;Santa Teresinha;TABELIONATO DE NOTAS COM FUNCOES DE PROTESTO ;Certidão de Protesto;E-mail;100
Bahia;Santaluz;Tabelionato de Notas e de Protesto de Santaluz;Certidão de Protesto;E-mail;100
Bahia;Santana;TABELIONATO DE NOTAS COM FUNÇÕES DE PROTESTO DA COMARCA DE SANTANA;Certidão de Protesto;E-mail;100
Bahia;Santo Amaro;2º OFÍCIO DO MUNICIPIO DE SANTO AMARO;Certidão de Protesto;E-mail;100
Bahia;Santo Antônio de Jesus;PROTESTO DE TÍTULOS E DOCUMENTOS DA COMARCA DE SANTO ANTONIO DE JESUS;Certidão de Protesto;E-mail;100
Bahia;Santo Estêvão;TABELIONATO DE NOTAS E PROTESTO DA COMARCA DE SANTO ESTEVAO;Certidão de Protesto;E-mail;100
Bahia;São Desidério;SEGUNDO OFÍCIO DE REGISTRO CIVIL, TABELIONATO DE NOTAS E TABELIONATO DE PROTESTO;Certidão de Protesto;E-mail;100
Bahia;São Domingos;SEGUNDO OFICIO;Certidão de Protesto;E-mail;100
Bahia;São Felipe;CARTORIO DO OFCIO UNICO;Certidão de Protesto;E-mail;100
Bahia;São Félix;TABELIONATO DE NOTAS COM FUNCOES DE PROTESTO ;Certidão de Protesto;E-mail;100
Bahia;São Francisco do Conde;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE SÃO FRANCISCO DO CONDE;Certidão de Protesto;E-mail;100
Bahia;São Gabriel;SERVENTIA EXTRAJUDICIAL DO OFICIO UNICO;Certidão de Protesto;E-mail;100
Bahia;São Gonçalo dos Campos;SERVENTIA EXTRAJUDICIAL DO OFICIO UNICO;Certidão de Protesto;E-mail;100
Bahia;São José do Jacuípe;CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO;Certidão de Protesto;E-mail;100
Bahia;São Sebastião do Passé;2º Oficio de São Sebastião do Passé;Certidão de Protesto;E-mail;100
Bahia;Sapeaçu;Serventia Extrajudicial do Ofício Único da Comarca de Sapeaçu;Certidão de Protesto;E-mail;100
Bahia;Satiro Dias;Tabelionato de Notas com Funções de Protesto de Sátiro Dias;Certidão de Protesto;E-mail;100
Bahia;Saúde;CARTORIO DE REG IMOVEIS E HIP e T e D;Certidão de Protesto;E-mail;100
Bahia;Seabra;TABELIONATO DE NOTAS E PROTESTO DA COMARCA DE SEABRA;Certidão de Protesto;E-mail;100
Bahia;Senhor do Bonfim;PROTESTO DE TÍTULOS DE SENHOR DO BONFIM;Certidão de Protesto;E-mail;100
Bahia;Sento Sé;TABELIONATO DE NOTAS E PROTESTO DE SENTO SÉ;Certidão de Protesto;E-mail;100
Bahia;Serra Dourada;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE SERRA DOURADA;Certidão de Protesto;E-mail;100
Bahia;Serra Preta;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO DE SERRA PRETA;Certidão de Protesto;E-mail;100
Bahia;Serrinha;TABELIONATO DE NOTAS COM FUNÇÕES DE PROTESTO DE SERRINHA;Certidão de Protesto;E-mail;100
Bahia;Serrolândia;Oficio Unico de Serrolandia;Certidão de Protesto;E-mail;100
Bahia;Simões Filho;TABELIONATO DE NOTAS COM FUNCOES DE PROTESTO DE TITULOS ;Certidão de Protesto;E-mail;100
Bahia;Sobradinho;TABELIONATO REBECA SANTOS;Certidão de Protesto;E-mail;100
Bahia;Souto Soares;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO DE SOUTO SOARES;Certidão de Protesto;E-mail;100
Bahia;Tanhaçu;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE TANHAÇU;Certidão de Protesto;E-mail;100
Bahia;Tanque Novo;TABELIONATO DE NOTAS E PROTESTO DE TANQUE NOVO;Certidão de Protesto;E-mail;100
Bahia;Taperoá;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DA COMARCA DE TAPEROÁ;Certidão de Protesto;E-mail;100
Bahia;Teixeira de Freitas;TABELIONATO DE NOTAS COM FUNCÃO DE PROTESTO DE TEIXEIRA DE FREITAS;Certidão de Protesto;E-mail;100
Bahia;Teodoro Sampaio;TABELIONATO DE NOTAS E PROTESTO;Certidão de Protesto;E-mail;100
Bahia;Teofilandia;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO DE TEOFILÂNDIA;Certidão de Protesto;E-mail;100
Bahia;Terra Nova;SERVENTIA EXTRAJUDICIAL DO OFICIO UNICO;Certidão de Protesto;E-mail;100
Bahia;Tremedal;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE TREMEDAL;Certidão de Protesto;E-mail;100
Bahia;Tucano;TABELIONATO DE NOTAS E PROTESTOS DE TUCANO;Certidão de Protesto;E-mail;100
Bahia;Uaua;TABELIONATO DE NOTAS COM FUNCOES DE PROTESTO ;Certidão de Protesto;E-mail;100
Bahia;Ubaíra;TABELIONATO DE NOTAS E PROTESTO DE TITULOS DE UBAÍRA;Certidão de Protesto;E-mail;100
Bahia;Ubaitaba;SERVENTIA EXTRAJUDICIAL DO OFICIO UNICO;Certidão de Protesto;E-mail;100
Bahia;Ubatã;SERVENTIA EXTRAJUDICIAL DO OFICIO ÚNICO DE UBATÃ;Certidão de Protesto;E-mail;100
Bahia;Uibaí;Tabelionato de Notas com Função de Protesto;Certidão de Protesto;E-mail;100
Bahia;Una;TABELIONATO DE NOTAS COM FUNCOES DE PROTESTO ;Certidão de Protesto;E-mail;100
Bahia;Urandi;Tabelionato de Notas e Protesto de Urandi;Certidão de Protesto;E-mail;100
Bahia;Uruçuca;CARTORIO MAZZAROPPI;Certidão de Protesto;E-mail;100
Bahia;Utinga;TABELIONATO DE NOTAS E PROTESTO DE UTINGA;Certidão de Protesto;E-mail;100
Bahia;Valença;Tabelionato de Notas com Funções de Protesto de Valença;Certidão de Protesto;E-mail;100
Bahia;Valente;SERVENTIA EXTRAJUDICIAL DO OFICIO UNICO;Certidão de Protesto;E-mail;100
Bahia;Vitória da Conquista;CARTORIO DE PROTESTO DE TITULOS - VITORIA DA CONQUISTA;Certidão de Protesto;E-mail;100
Bahia;Wenceslau Guimarães;Serventia Extrajudicial do Ofício Único da Comarca de Wenceslau Guimarães;Certidão de Protesto;E-mail;100
Bahia;Xique-Xique;SERVENTIA EXTRAJUDICIAL DO SEGUNDO OFCIO;Certidão de Protesto;E-mail;100
