Estado;Cidade;Serventia;Tipo de Certidao;Forma de Entrega;Valor
Rio Grande do Sul;Mata;SERVIÇO NOTARIAL E DE REGISTROS DE MATA - SÃO VICENTE DO SUL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Mato Leitão;Tabelionato de Protestos de Mato Leitão;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Maximiliano de Almeida;OFÍCIO DOS REGISTROS PÚBLICOS E TABELIONATO DE PROTESTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Minas do Leão;LEÃO TABELIONATO E REGISTROS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Miraguaí;TABELIONATO DE NOTAS E DE PROTESTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Montenegro;TABELIONATO DE PROTESTOS E TITULOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Mormaço;SERVIÇO NOTARIAL E REGISTRAL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Mostardas;TABELIONATO DE PROTESTOS DE TITULOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Muçum;Cartório de Muçum;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Não-Me-Toque;Tabelionato de Protestos de Não me Toque;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Nonoai;TABELIONATO DE PROTESTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Nova Araçá;SERVIÇOS NOTARIAIS E DE REGISTROS DE NOVA ARAÇÁ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Nova Bassano;TABELIONATO DE NOTAS E PROTESTOS DE NOVA BASSANO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Nova Hartz;TABELIONATO DE NOTAS E PROTESTOS DE NOVA HARTZ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Nova Pádua;SERVIÇO NOTARIAL REGISTRAL DE NOVA PÁDUA;Certidão de Protesto;E-mail;100
